message,label
Your OTP for payment of Rs 3955 is 333238. Do not share this OTP with anyone.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Welcome to our service. Your order #95686 has been shipped via BlueDart.,0
Your electricity bill of Rs 3562 is due on 25th Oct. Pay via official app.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Thank you for dining with us! Here is your e-receipt for Rs 355.,0
Your OTP for payment of Rs 2112 is 643899. Do not share this OTP with anyone.,0
Your statement for card ending XX89 is now ready to view on netbanking.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Welcome to our service. Your order #81587 has been shipped via BlueDart.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
"URGENT: Suspicious transaction of Rs 39288 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Income Tax Refund of Rs 71455 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"URGENT: Suspicious transaction of Rs 31342 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear customer, Rs 154 credited to your account XX91 via NEFT from Employer Ltd.",0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your statement for card ending XX55 is now ready to view on netbanking.,0
"URGENT: Suspicious transaction of Rs 26115 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR8755.,0
"Dear customer, Rs 3611 credited to your account XX69 via NEFT from Employer Ltd.",0
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your OTP for payment of Rs 3976 is 706224. Do not share this OTP with anyone.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR4522.,0
Salary for the month has been processed and credited to your account XX66.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear customer, your credit card points worth Rs 67952 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"Dear Customer, your HDFC Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Dear customer, Rs 4791 credited to your account XX44 via NEFT from Employer Ltd.",0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Income Tax Refund of Rs 55383 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Dear customer, Rs 1635 credited to your account XX67 via NEFT from Employer Ltd.",0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Thank you for dining with us! Here is your e-receipt for Rs 467.,0
Welcome to our service. Your order #43902 has been shipped via BlueDart.,0
Welcome to our service. Your order #31206 has been shipped via BlueDart.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Income Tax Refund of Rs 21233 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Salary for the month has been processed and credited to your account XX23.,0
"URGENT: Suspicious transaction of Rs 26662 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your electricity bill of Rs 2676 is due on 25th Oct. Pay via official app.,0
Your electricity bill of Rs 2665 is due on 25th Oct. Pay via official app.,0
Welcome to our service. Your order #23462 has been shipped via BlueDart.,0
Your statement for card ending XX76 is now ready to view on netbanking.,0
Your electricity bill of Rs 2891 is due on 25th Oct. Pay via official app.,0
Your statement for card ending XX46 is now ready to view on netbanking.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Salary for the month has been processed and credited to your account XX79.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Salary for the month has been processed and credited to your account XX80.,0
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Thank you for dining with us! Here is your e-receipt for Rs 4960.,0
"Dear customer, Rs 4665 credited to your account XX25 via NEFT from Employer Ltd.",0
Salary for the month has been processed and credited to your account XX30.,0
Welcome to our service. Your order #59672 has been shipped via BlueDart.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR8999.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, Rs 1882 credited to your account XX27 via NEFT from Employer Ltd.",0
"Dear customer, your credit card points worth Rs 54103 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Income Tax Refund of Rs 37843 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Thank you for dining with us! Here is your e-receipt for Rs 391.,0
"URGENT: Suspicious transaction of Rs 67122 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR3332.,0
Your OTP for payment of Rs 941 is 761032. Do not share this OTP with anyone.,0
"URGENT: Suspicious transaction of Rs 89603 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
"Dear customer, Rs 3334 credited to your account XX14 via NEFT from Employer Ltd.",0
Thank you for dining with us! Here is your e-receipt for Rs 696.,0
Thank you for dining with us! Here is your e-receipt for Rs 465.,0
"Dear customer, your credit card points worth Rs 16908 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Welcome to our service. Your order #85718 has been shipped via BlueDart.,0
Welcome to our service. Your order #99337 has been shipped via BlueDart.,0
"Dear customer, your credit card points worth Rs 94410 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"URGENT: Suspicious transaction of Rs 58741 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR2226.,0
"Dear customer, your credit card points worth Rs 60227 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Income Tax Refund of Rs 67026 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Your OTP for payment of Rs 3398 is 863587. Do not share this OTP with anyone.,0
"Dear Customer, your ICICI Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR8894.,0
Your statement for card ending XX69 is now ready to view on netbanking.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Your OTP for payment of Rs 3124 is 710805. Do not share this OTP with anyone.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Welcome to our service. Your order #46241 has been shipped via BlueDart.,0
Salary for the month has been processed and credited to your account XX97.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your statement for card ending XX54 is now ready to view on netbanking.,0
Your electricity bill of Rs 1240 is due on 25th Oct. Pay via official app.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR9221.,0
"Dear customer, your credit card points worth Rs 74640 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Salary for the month has been processed and credited to your account XX61.,0
Your OTP for payment of Rs 1374 is 265056. Do not share this OTP with anyone.,0
"Dear customer, Rs 736 credited to your account XX71 via NEFT from Employer Ltd.",0
"Dear Customer, your HDFC Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Thank you for dining with us! Here is your e-receipt for Rs 1811.,0
Your OTP for payment of Rs 915 is 873637. Do not share this OTP with anyone.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Your OTP for payment of Rs 1071 is 333159. Do not share this OTP with anyone.,0
"URGENT: Suspicious transaction of Rs 44436 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"URGENT: Suspicious transaction of Rs 27272 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Salary for the month has been processed and credited to your account XX17.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Your flight ticket to Bengaluru is confirmed. PNR: PNR7607.,0
"Dear customer, Rs 4797 credited to your account XX79 via NEFT from Employer Ltd.",0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Income Tax Refund of Rs 28701 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear customer, your credit card points worth Rs 63927 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your statement for card ending XX16 is now ready to view on netbanking.,0
Welcome to our service. Your order #65492 has been shipped via BlueDart.,0
Salary for the month has been processed and credited to your account XX64.,0
"Dear customer, your credit card points worth Rs 16052 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Dear Customer, your Axis Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Your statement for card ending XX51 is now ready to view on netbanking.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR8165.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR3250.,0
"Dear Customer, your Axis Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your electricity bill of Rs 389 is due on 25th Oct. Pay via official app.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR6409.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
"Dear Customer, your HDFC Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Welcome to our service. Your order #34430 has been shipped via BlueDart.,0
Your statement for card ending XX21 is now ready to view on netbanking.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"URGENT: Suspicious transaction of Rs 87634 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"URGENT: Suspicious transaction of Rs 18788 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear customer, Rs 2648 credited to your account XX74 via NEFT from Employer Ltd.",0
"Dear customer, Rs 680 credited to your account XX66 via NEFT from Employer Ltd.",0
"Dear customer, Rs 1200 credited to your account XX24 via NEFT from Employer Ltd.",0
Salary for the month has been processed and credited to your account XX76.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
"URGENT: Suspicious transaction of Rs 80976 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR9887.,0
Your OTP for payment of Rs 1179 is 115582. Do not share this OTP with anyone.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Income Tax Refund of Rs 23350 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"URGENT: Suspicious transaction of Rs 93011 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your electricity bill of Rs 1158 is due on 25th Oct. Pay via official app.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR5111.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"URGENT: Suspicious transaction of Rs 27335 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Salary for the month has been processed and credited to your account XX63.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your statement for card ending XX22 is now ready to view on netbanking.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your OTP for payment of Rs 3784 is 375581. Do not share this OTP with anyone.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Your OTP for payment of Rs 4937 is 147310. Do not share this OTP with anyone.,0
Your electricity bill of Rs 1322 is due on 25th Oct. Pay via official app.,0
Thank you for dining with us! Here is your e-receipt for Rs 1257.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR3290.,0
Welcome to our service. Your order #29808 has been shipped via BlueDart.,0
Thank you for dining with us! Here is your e-receipt for Rs 1103.,0
Thank you for dining with us! Here is your e-receipt for Rs 3287.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Salary for the month has been processed and credited to your account XX12.,0
Your statement for card ending XX22 is now ready to view on netbanking.,0
Salary for the month has been processed and credited to your account XX81.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear customer, Rs 3806 credited to your account XX40 via NEFT from Employer Ltd.",0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"URGENT: Suspicious transaction of Rs 54883 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Salary for the month has been processed and credited to your account XX64.,0
"URGENT: Suspicious transaction of Rs 18177 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Dear customer, Rs 4987 credited to your account XX54 via NEFT from Employer Ltd.",0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your electricity bill of Rs 294 is due on 25th Oct. Pay via official app.,0
"Dear customer, your credit card points worth Rs 37954 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"URGENT: Suspicious transaction of Rs 62654 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Dear customer, your credit card points worth Rs 92863 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Welcome to our service. Your order #50135 has been shipped via BlueDart.,0
Your electricity bill of Rs 738 is due on 25th Oct. Pay via official app.,0
"Dear customer, Rs 748 credited to your account XX53 via NEFT from Employer Ltd.",0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your OTP for payment of Rs 3045 is 835716. Do not share this OTP with anyone.,0
Income Tax Refund of Rs 52811 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear Customer, your Axis Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR5762.,0
Income Tax Refund of Rs 68729 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Thank you for dining with us! Here is your e-receipt for Rs 4835.,0
Thank you for dining with us! Here is your e-receipt for Rs 2490.,0
Welcome to our service. Your order #38080 has been shipped via BlueDart.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Thank you for dining with us! Here is your e-receipt for Rs 1092.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your electricity bill of Rs 195 is due on 25th Oct. Pay via official app.,0
Your electricity bill of Rs 4223 is due on 25th Oct. Pay via official app.,0
Thank you for dining with us! Here is your e-receipt for Rs 3742.,0
Your electricity bill of Rs 2925 is due on 25th Oct. Pay via official app.,0
"URGENT: Suspicious transaction of Rs 49029 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your electricity bill of Rs 4606 is due on 25th Oct. Pay via official app.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"URGENT: Suspicious transaction of Rs 20723 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Thank you for dining with us! Here is your e-receipt for Rs 4585.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear customer, your credit card points worth Rs 75774 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"Dear Customer, your ICICI Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your OTP for payment of Rs 3960 is 748410. Do not share this OTP with anyone.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Income Tax Refund of Rs 70846 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"URGENT: Suspicious transaction of Rs 71554 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear customer, Rs 4128 credited to your account XX88 via NEFT from Employer Ltd.",0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Your electricity bill of Rs 3292 is due on 25th Oct. Pay via official app.,0
Salary for the month has been processed and credited to your account XX71.,0
Your statement for card ending XX22 is now ready to view on netbanking.,0
Salary for the month has been processed and credited to your account XX16.,0
"Dear customer, your credit card points worth Rs 79315 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Thank you for dining with us! Here is your e-receipt for Rs 3677.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Income Tax Refund of Rs 69932 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Welcome to our service. Your order #23994 has been shipped via BlueDart.,0
Salary for the month has been processed and credited to your account XX48.,0
"URGENT: Suspicious transaction of Rs 16821 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR8485.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Welcome to our service. Your order #65312 has been shipped via BlueDart.,0
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your electricity bill of Rs 3287 is due on 25th Oct. Pay via official app.,0
Thank you for dining with us! Here is your e-receipt for Rs 1034.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Salary for the month has been processed and credited to your account XX82.,0
Welcome to our service. Your order #69974 has been shipped via BlueDart.,0
"Dear customer, your credit card points worth Rs 85092 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your electricity bill of Rs 2035 is due on 25th Oct. Pay via official app.,0
Salary for the month has been processed and credited to your account XX13.,0
Your statement for card ending XX93 is now ready to view on netbanking.,0
Income Tax Refund of Rs 61257 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"Dear Customer, your ICICI Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Income Tax Refund of Rs 80542 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your OTP for payment of Rs 369 is 285460. Do not share this OTP with anyone.,0
Income Tax Refund of Rs 27224 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
